Zeitschienen,SRG SSR Total,SRF Total,SRF 1,SRF zwei,SRF info,RTS 1,RSI LA 1,Restliche SRG SSR,Andere Sender,Facts,Aktivitäten,Zielgruppe,Region,Jahr,Zeitintervall
13:45:00 - 14:00:00,639.242120938,642.130057573,546.191657635,652.381268395,425.518474887,300.972592528,579.315196779,339.389852754,680.766301145,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
14:00:00 - 14:15:00,642.337507607,644.594572679,538.585758816,644.390316353,470.90848155,347.267606071,575.991537936,365.281628379,687.027355677,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
14:15:00 - 14:30:00,629.500276697,631.950195701,526.829577855,637.919223374,480.23627384,369.041809157,404.215607634,372.314338396,688.510955023,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
14:30:00 - 14:45:00,623.059460792,626.428295,565.190330992,598.318821109,484.458846919,311.832091652,514.14647712,347.41942071,705.130073385,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
14:45:00 - 15:00:00,609.044320973,612.721214661,539.185363649,597.847489669,452.001026331,332.325166548,471.974971232,299.448223527,687.765521838,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
15:00:00 - 15:15:00,606.380808749,608.083775529,508.449112415,610.666304587,484.615752813,499.523166446,315.94517391,365.590957792,686.365364096,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
15:15:00 - 15:30:00,610.189400623,610.632912418,509.841491301,615.342610616,473.205100023,556.386947892,389.879874645,437.369770071,710.741861915,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
15:30:00 - 15:45:00,610.417131759,612.380409681,483.916134398,615.130358741,488.833716722,353.011593119,271.256266722,404.422172827,712.942884553,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
15:45:00 - 16:00:00,542.661961438,542.787926054,412.699520409,578.446717578,468.224213541,380.233472536,330.993709989,391.616063854,694.316246127,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
16:00:00 - 16:15:00,614.8574125,616.202035574,566.204890298,577.58277004,459.558428253,396.703931988,470.755266137,346.863405332,646.768193344,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
16:15:00 - 16:30:00,639.46590167,640.30501964,595.32414823,607.660867735,461.861684839,435.081136464,537.404017333,392.767702937,705.129605565,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
16:30:00 - 16:45:00,619.666746467,620.041601481,563.893302716,600.295972332,443.442001586,430.885585459,650.640119155,373.940339891,706.915981302,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
16:45:00 - 17:00:00,605.181410286,605.726103743,579.738809394,550.80156229,417.198331586,414.49752713,581.584744236,358.034191955,684.748204534,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
17:00:00 - 17:15:00,610.249433556,611.282340942,573.062840764,567.966916924,434.996311869,461.288833519,370.242903438,335.000196247,676.646765318,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
17:15:00 - 17:30:00,585.024563302,585.382461793,509.280306033,565.92263825,413.908457348,476.162842739,266.998273069,280.530004756,685.889108076,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
17:30:00 - 17:45:00,488.407703918,487.282984237,320.417949867,518.122621784,421.860084592,486.62666001,319.59075851,284.600856299,690.955461048,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
17:45:00 - 18:00:00,453.813960745,453.951238526,300.769059743,503.222519282,403.655542222,327.021104048,315.997997911,205.472734675,607.085317251,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
18:00:00 - 18:15:00,555.669325461,555.096890418,492.516770951,546.602265519,378.905366761,573.892351644,354.587115605,364.156618914,708.602073958,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
18:15:00 - 18:30:00,638.786544527,640.837304729,609.319830611,597.284560092,383.566321634,447.485897794,505.210813917,455.011806847,664.939008555,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
18:30:00 - 18:45:00,568.637314501,568.847563736,509.144599267,558.948722445,366.774932972,410.103447919,236.243790497,451.144202695,711.276545411,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
18:45:00 - 19:00:00,544.342143076,544.571063089,494.661805154,508.936234281,319.349003557,362.828925026,155.204834114,367.585727563,639.682807921,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
19:00:00 - 19:15:00,671.52173421,672.250396151,662.258998179,546.565485306,331.589213941,498.364429997,209.392888296,317.470237857,643.762162515,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
19:15:00 - 19:30:00,543.077271374,544.879009537,495.530014132,526.222707499,224.811179461,306.11688589,198.78539952,391.286358856,598.489484129,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
19:30:00 - 19:45:00,775.967235044,775.552601251,770.370361841,522.070297933,562.098273812,786.11877482,327.340285139,429.932993179,612.028802578,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
19:45:00 - 20:00:00,715.927367103,715.029847346,707.653076931,448.592129108,446.253974977,744.686495727,113.613688956,433.321849735,583.513815542,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
20:00:00 - 20:15:00,489.470472959,487.912866561,453.587535254,368.238107817,288.181259962,534.907057238,376.136851575,311.411382255,586.813160922,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
20:15:00 - 20:30:00,671.898750536,671.002423407,680.995834162,529.532026031,339.330970199,710.595599191,353.904658398,372.070634917,753.610490357,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
20:30:00 - 20:45:00,717.468526801,717.981995043,735.635967537,585.906875952,302.916331213,711.466294635,218.919904888,296.058194472,791.551516936,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
20:45:00 - 21:00:00,692.318953459,692.490573438,703.615493894,542.324696543,302.209749128,649.858567582,191.892070909,272.336893931,781.090511064,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
21:00:00 - 21:15:00,648.639548693,649.671863508,624.440416358,588.76588632,294.205716559,497.014202429,234.825983882,362.152347258,767.306256414,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
21:15:00 - 21:30:00,724.737853639,726.529579331,722.79844177,638.766444223,393.693430614,523.3207202,376.040728339,448.109394108,791.193156464,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
21:30:00 - 21:45:00,654.071036993,654.550983953,628.032791602,573.182252554,360.418055087,534.293645442,391.262449902,457.602410933,767.628694473,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
21:45:00 - 22:00:00,603.220047573,603.422250575,565.976857295,522.704581981,321.081624284,483.047470966,272.726579353,374.115856754,679.68693999,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
22:00:00 - 22:15:00,689.333795988,689.995202438,686.373036512,556.242432783,308.338559056,525.46672059,313.524383763,401.26561291,707.311279326,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
22:15:00 - 22:30:00,512.039709125,510.512049887,418.449955498,531.818900902,264.468521333,540.52121543,249.523699879,424.768943146,699.403406048,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
22:30:00 - 22:45:00,611.198392263,611.449703486,564.958811206,581.543965187,307.520986056,501.249225966,310.398376706,469.914220592,732.730270294,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
22:45:00 - 23:00:00,602.027666348,602.733669635,559.32625586,561.948536488,334.401955174,455.264102728,262.54518344,415.166971108,716.604399589,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
23:00:00 - 23:15:00,582.188284921,583.457726432,544.055135867,557.776827161,347.80726953,386.391306845,225.526441069,379.72124639,740.112857167,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
23:15:00 - 23:30:00,600.810385598,601.95139281,576.794111564,576.801612694,335.309542518,391.077272145,269.469982016,390.388646471,727.955569633,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
23:30:00 - 23:45:00,581.062076974,582.452978546,544.220468602,564.204860575,322.681981384,371.941432645,261.417338063,350.842181428,723.094959237,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
23:45:00 - 24:00:00,525.81892146,526.254625216,459.743399865,534.169032443,331.417641631,361.247722334,399.43939064,371.786167788,709.636439097,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
24:00:00 - 24:15:00,548.937541643,549.636853064,491.840774916,549.303673947,366.291904231,404.094510989,447.58154341,357.653479905,719.887444665,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
24:15:00 - 24:30:00,561.224424609,562.255935117,508.269561257,557.606442352,379.664946052,402.635234134,387.623633289,433.072821408,710.488048301,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
24:30:00 - 24:45:00,565.87486892,568.867478244,525.075281791,568.2757409,398.02856474,314.648188401,402.230064625,289.060527168,708.56087637,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
24:45:00 - 25:00:00,566.037047588,567.061586832,514.15937579,578.895079495,411.541100959,153.082536288,396.903143944,365.052408515,699.61084884,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
25:00:00 - 25:15:00,562.805353532,564.102710947,507.989895418,566.68354952,442.0132092,323.501697569,501.862708721,300.448981954,703.857024917,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
25:15:00 - 25:30:00,565.398661074,565.200813773,504.41316842,573.844974855,475.635740792,312.254914188,454.978097545,307.279661769,705.435008918,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
25:30:00 - 25:45:00,554.436141699,556.050055439,498.308528976,559.018394231,493.514470705,202.986716341,557.036739198,192.707195265,695.097674538,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
25:45:00 - 26:00:00,547.686977112,551.204105361,490.657678096,554.951565314,529.072540379,160.299467918,261.364805473,167.055924798,686.419298942,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
,5023.22838981,5024.822861671,3754.628741472,3074.208473091,1123.447365051,2317.887174429,874.816733273,948.452669053,8504.176310409,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,Whole Day
,3994.991608707,3992.07533389,3439.696691219,2061.520601532,762.66439864,2478.782343318,496.220123278,913.581170547,5389.748619572,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,Primetime (18-23 h)
